,X,X.x,collarid,Number_of_fixes,Date_Start,DateStop,Duration,Variogram_inspection,Variogram_inspection_MBB,VariogramInspection_Jared,VariogramNotes_Jared,collartype,Name,giraffeid,duplicate,collarid_2,unit_ID,Attachment,species,subspecies,taxa,utm_zone,epsg,gmt_diff,Country,Park_location,year,Operation,date_collared,sex,age_class,LAST_FIX,failure_class,ID,model,tau_pos_lcl,tau_pos_ucl,tau_vel_lcl,tau_vel_ucl,tau_vel_ml,speed_lcl,speed_ucl,speed_ml,DOF_mean,DOF_area,DOF_speed,X.y,file_name,akde_95_lcl,akde_95_ML,akde_95_ucl,akde_95_DOF_area,akde_95_DOF_bandwidth,akde_50_lcl,akde_50_ML,akde_50_ucl,akde_50_DOF_area,akde_50_DOF_bandwidth,ProtectedArea,temp_mean,temp_sd,ndvi_mean,ndvi_sd,Bare,Closed.Deciduous.Forest,Closed.Evergreen.Forest,ClosedToOpen.herbaceous,ClosedToOpen.SemiDeciduous.Forest,ClosedToOpen.shrubland,Flooded.Forest_ClosedToOpen,Flooded.Grassland,Mosaic.Croplands,Mosaic.ForestShrubland,Mosaic.grassland,Mosaic.Vegetation,Open.Deciduous.Forest,Open.Evergreen.Forest,Rainfed.Croplands,Spare.Vegetation,Urban,Water,habitat,hfp2009_mean,hfp2009_sd,human_density_mean,human_density_sd,woody_mean,woody_sd,cop_bare_mean,cop_bare_sd,cop_tree_mean,cop_tree_sd,cop_shrub_mean,cop_shrub_sd
227,227,243,SAT1865,1826,2/2/2016,12/12/2020,1775,,bad,1,To discuss.  Short deployment.,AWT,,SAT1865,no,SAT1865,,HeadHarness,camelopardalis,camelopardalis,camelopardalis_camelopardalis,33S,32733,3,Uganda,UGA_MurchisonFalls_South,2016,Twiga1,2/2/2016,female,,12/12/2020,,SAT1865,OU anisotropic,7.045797498,22.40466268,5.884414252,12.00907549,8.406329458,4.610308274,5.565562331,5.08822528,7.471815526,10.1396125,108.8281687,2,0,145.4297334,321.107754,565.1753903,8.81877869,9.0650333,145.4297334,321.107754,565.1753903,8.81877869,9.0650333,1,33.54485416,5.150466938,0.564291572,0.139584204,0,0,0,0,0.003284072,0.217843459,0,0,0.377668309,0.000547345,0,0.372194855,0.028461959,0,0,0,0,0,Mosaic Croplands,2.690558267,3.378043354,45.39261585,1.969990037,20.21631982,12.67247159,0.144578313,0.580897428,14.39759036,7.759443187,20.87020811,5.791644398
228,228,244,SAT1866,2206,2/1/2016,12/12/2020,1776,bad,bad,0,To discuss,AWT,,SAT1866,no,SAT1866,,HeadHarness,camelopardalis,camelopardalis,camelopardalis_camelopardalis,36N,32636,3,Uganda,UGA_MurchisonFalls_South,2016,Twiga1,2/1/2016,female,,12/12/2020,,SAT1866,OU anisotropic,20.69530894,42.91668872,5.884414252,12.00907549,8.406329458,4.610308274,5.565562331,5.08822528,7.471815526,10.1396125,108.8281687,3,0,309.5646131,1311.381918,3022.701262,3.419767408,3.684608556,309.5646131,1311.381918,3022.701262,3.419767408,3.684608556,0.999546691,33.35079143,5.871664634,0.526024244,0.217746863,0,0,0,0,0.005890349,0.323062981,0,0,0.129134572,0,0,0.521975532,0.019483462,0,0,0,0,0.000453104,Mosaic Vegetation,3.570523021,3.821056458,50.77488894,15.32994439,23.23209429,14.47332628,0.061650045,0.385458818,19.22484134,11.09780225,27.44424297,9.475368279
229,229,245,SAT1869,3102,1/26/2016,12/12/2020,1782,,bad,1,0,AWT,,SAT1869,no,SAT1869,,HeadHarness,camelopardalis,camelopardalis,camelopardalis_camelopardalis,33S,32733,3,Uganda,UGA_MurchisonFalls_South,2016,Twiga1,1/26/2016,female,,12/12/2020,,SAT1869,OU isotropic,6.976046408,15.37930629,5.884414252,12.00907549,8.406329458,4.610308274,5.565562331,5.08822528,7.471815526,10.1396125,108.8281687,5,0,251.0568983,460.4194195,732.2168034,13.89519884,15.20595838,251.0568983,460.4194195,732.2168034,13.89519884,15.20595838,0.999355255,32.90569106,5.4344036,0.548866388,0.119964385,0,0,0,0,0.000966806,0.444086368,0,0,0.119561714,0,0,0.388656139,0.046728972,0,0,0,0,0,ClosedToOpen shrubland,4.340302321,3.060228381,49.96892229,10.71719529,23.29335912,15.55244162,0.003546099,0.082215754,23.94068343,9.818230051,31.844294,9.104888708
230,230,246,SAT1868,3961,1/26/2016,12/12/2020,1782,good,good,1,0,AWT,,SAT1868,no,SAT1868,,HeadHarness,camelopardalis,camelopardalis,camelopardalis_camelopardalis,33S,32733,3,Uganda,UGA_MurchisonFalls_South,2016,Twiga1,1/26/2016,female,,12/12/2020,,SAT1868,OUF anisotropic,8.773765088,18.45153665,3.285678251,377.8062928,35.23279608,7.815714629,17.86962157,12.84086961,9.621793423,15.36222712,6.091709232,4,0,163.2026248,289.3056889,450.911953,15.36222712,12.64209517,163.2026248,289.3056889,450.911953,15.36222712,12.64209517,0.999495077,32.59790389,5.614558614,0.5282,0.104171493,0,0,0,0,0.002523978,0.30338213,0,0,0.453558809,0.000757193,0,0.197122665,0.042402827,0,0,0,0,0.000252398,Mosaic Croplands,3.562850098,3.519015034,44.95881109,2.362655564,22.05124968,15.37921821,0.12294875,0.526356823,16.34486241,8.127284728,22.17470336,6.309026428
231,231,247,SAT1629,3547,2/1/2016,6/10/2016,130,good,ok,1,Very short deployment,AWT,,SAT1629,no,SAT1629,,HeadHarness,camelopardalis,camelopardalis,camelopardalis_camelopardalis,33S,32733,3,Uganda,UGA_MurchisonFalls_South,2016,Twiga1,2/1/2016,,,6/10/2016,,SAT1629,OUF anisotropic,9.5349133,30.87065298,5.884414252,12.00907549,8.406329458,4.610308274,5.565562331,5.08822528,7.471815526,10.1396125,108.8281687,1,0,306.8205877,635.9922995,1083.108916,10.1396125,9.666356304,306.8205877,635.9922995,1083.108916,10.1396125,9.666356304,0.997744573,35.20084746,4.573045265,0.7755,NA,0,0,0,0,0.09811108,0.337750211,0.000281928,0,0.232308994,0.006766281,0,0.291513955,0.029884409,0,0,0,0,0.003383141,ClosedToOpen shrubland,6.969865452,3.860465607,67.51691966,31.17713777,29.64025937,21.82964197,0.020016916,0.236048261,23.5928954,12.15989243,29.1291232,8.461432718
232,232,248,SAT397,1479,6/30/2012,12/12/2020,3087,,bad,1,To discuss,AWT,SAT397,SAT397,no,SAT397,,HeadHarness,giraffa,angolensis,giraffa_angolensis,33S,32733,2,Botswana,BWA_Abu,2012,Bots_2012,6/30/2012,,,12/12/2020,,SAT397,OUF anisotropic,5.644622531,8.279493135,29.13760739,60.49431919,41.98404128,6.640839199,8.464542276,7.55337288,22.82266918,40.80297518,65.73424393,2,0,46.77331942,65.23521013,86.72030615,40.80297518,88.45831712,46.77331942,65.23521013,86.72030615,40.80297518,88.45831712,1,28.43128453,8.080213481,0.412091254,0.091405647,0,0,0,0.265720081,0,0,0,0.588235294,0,0.043272481,0.016903313,0.020283976,0.065584855,0,0,0,0,0,Flooded Grassland,3.968897904,0.173652367,1.67153426,0.157693611,18.34009466,16.10931728,0.662609872,1.264333872,8.614604462,4.790631683,24.05138607,11.59196022
233,233,249,SAT489,702,10/11/2012,12/12/2020,2984,good,lessthanstellar,1,0,AWT,SAT489,SAT489,no,SAT489,,HeadHarness,giraffa,angolensis,giraffa_angolensis,33S,32733,2,Botswana,BWA_Chobe,2012,Bots_2012,10/11/2012,,,12/12/2020,,SAT489,OUF anisotropic,10.4151464,27.67513917,1.337579597,1.991248122,1.632008842,15.67660093,17.46467936,16.57096541,6.816474538,10.27346509,329.7651324,3,0,687.3192424,1416.709358,2405.43129,10.27346509,14.89811665,687.3192424,1416.709358,2405.43129,10.27346509,14.89811665,1,28.50523169,6.24897976,0.456964672,0.160045927,0,0,0,0.113960114,0,0.256410256,0,0,0,0.00997151,0.015669516,0.566951567,0.037037037,0,0,0,0,0,Mosaic Vegetation,3.657784272,2.272398454,1.823987522,1.155131608,15.48717949,13.5172202,0.035612536,0.256470298,27.41452991,10.10842587,39.61396011,6.324598535
234,234,250,SAT490,588,10/10/2012,12/12/2020,2985,good,ok,1,0,AWT,SAT490,SAT490,no,SAT490,,HeadHarness,giraffa,angolensis,giraffa_angolensis,33S,32733,2,Botswana,BWA_Chobe,2012,Bots_2012,10/10/2012,,,12/12/2020,,SAT490,OUF anisotropic,12.60288961,25.11816237,22.76721338,84.63462275,43.89640664,10.39238665,15.93108216,13.16451423,10.18340331,16.47393745,21.53585666,4,0,164.8026015,285.6762047,439.2526464,16.47393745,20.02699658,164.8026015,285.6762047,439.2526464,16.47393745,20.02699658,1,31.12664165,5.643663972,0.532069728,0.219970516,0,0,0,0.032312925,0,0.24829932,0,0,0,0,0,0.542517007,0.176870748,0,0,0,0,0,Mosaic Vegetation,3.522126168,1.312016177,1.768252302,1.04348299,38.20408163,20.39438703,0.069727891,0.413035377,31.37755102,9.57710427,35.4829932,5.375955988
235,235,251,SAT491,659,10/10/2012,12/12/2020,2985,good,lessthanstellar,1,0,AWT,SAT491,SAT491,no,SAT491,,HeadHarness,giraffa,angolensis,giraffa_angolensis,33S,32733,2,Botswana,BWA_Chobe,2012,Bots_2012,10/10/2012,,,12/12/2020,,SAT491,OUF anisotropic,12.72955728,38.48264126,0.841987812,1.548870973,1.141985324,9.507478362,11.45666663,10.48265925,5.818234965,8.810760383,110.9415476,5,0,200.4456582,442.773727,779.4889187,8.810760383,11.81606339,200.4456582,442.773727,779.4889187,8.810760383,11.81606339,1,29.22508039,5.865712585,0.489789385,0.204559167,0,0.033383915,0,0.264036419,0,0.339908953,0,0,0,0.001517451,0,0.151745068,0.209408194,0,0,0,0,0,ClosedToOpen shrubland,4.415261615,2.328196271,3.386892025,4.446350122,23.86039454,20.37554543,0.203338392,0.641465665,25.36418816,13.07394186,36.56904401,9.815904879
236,236,252,AWT1721,2063,9/1/2016,7/2/2017,304,,,#N/A,#N/A,GS-SAT Tag,HSBF005,Elisabeth,yes,AWT1721,,HeadHarness,giraffa,angolensis,giraffa_angolensis,33S,32733,2,Namibia,NAM_Northwest,2016,Namibia_2016,9/1/2016,female,,7/2/2017,,AWT1721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,237,253,AWT1719,1172,9/1/2016,1/13/2017,134,good,ok,#N/A,#N/A,GS-SAT Tag,HSBF060,Oracle,no,AWT1719,,HeadHarness,giraffa,angolensis,giraffa_angolensis,33S,32733,2,Namibia,NAM_Northwest,2016,Namibia_2016,9/1/2016,female,,1/13/2017,,AWT1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,238,254,AWT1720,2174,9/1/2016,7/10/2017,312,,,#N/A,#N/A,GS-SAT Tag,HSBF008,Vera,yes,AWT1720,,HeadHarness,giraffa,angolensis,giraffa_angolensis,33S,32733,2,Namibia,NAM_Northwest,2016,Namibia_2016,9/1/2016,female,,7/10/2017,,AWT1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,239,255,AWT4720,4,5/10/2021,5/11/2021,1,,,#N/A,#N/A,GSM Tag,Giraffe_4720,Phinda_F1,yes,Giraffe_4720,4720,AWT_NeckCollar,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Phinda,2021,Phinda_2021,5/10/2021,female,,5/11/2021,fell off,AWT4720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,12.39623599,0.75,1.5,25,7.788880964,28.5,3.696845502
240,240,256,AWT4718,4710,5/10/2021,1/1/2022,236,good,ok,#N/A,#N/A,GSM Tag,Giraffe_4718,Phinda_F2,no,Giraffe_4718,4718,AWT_Ossicone,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Phinda,2021,Phinda_2021,5/10/2021,female,,12/31/2022,,AWT4718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,241,257,AWT4723,129,5/10/2021,1/1/2022,236,,,#N/A,#N/A,GSM Tag,Giraffe_4723,Phinda_M1,yes,Giraffe_4723,4723,AWT_Tail,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Phinda,2021,Phinda_2021,5/10/2021,female,,12/31/2022,,AWT4723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3255814,17.28174741,0.395348837,0.947188312,16.57364341,9.940270992,17,8.103818544
242,242,258,AWT4721,4,5/10/2021,5/11/2021,1,,,#N/A,#N/A,GSM Tag,Giraffe_4721,Phinda_M1,yes,Giraffe_4721,4721,AWT_NeckCollar,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Phinda,2021,Phinda_2021,5/10/2021,female,,5/11/2021,fell off,AWT4721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,0.5,0,0,17,0,10,0
243,243,259,AWT4719,2339,5/10/2021,1/1/2022,236,,,#N/A,#N/A,GSM Tag,Giraffe_4719,Phinda_F1,no,Giraffe_4719,4719,AWT_Ossicone,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Phinda,2021,Phinda_2021,5/10/2021,female,,12/31/2022,,AWT4719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,244,260,AWT4725,1677,5/10/2021,1/1/2022,236,,,#N/A,#N/A,GSM Tag,Giraffe_4725,Phinda_M1,no,Giraffe_4725,4725,AWT_Ankle,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Phinda,2021,Phinda_2021,5/10/2021,female,,12/31/2022,,AWT4725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,245,261,AWT4722,214,5/10/2021,1/1/2022,236,bad,bad,1,Only 4 Days shown in the variogram.  Hard to assess.  What's the full tracking period? ,GSM Tag,Giraffe_4722,Phinda_F1,yes,Giraffe_4722,4722,AWT_Tail,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Phinda,2021,Phinda_2021,5/10/2021,female,,12/31/2022,,AWT4722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.771028037,12.60594173,0.457943925,0.962004693,11.73831776,8.849112259,15.95327103,10.14808956
246,246,262,AWT4724,3926,5/10/2021,1/1/2022,236,,,#N/A,#N/A,GSM Tag,Giraffe_4724,Phinda_F1,yes,Giraffe_4724,4724,AWT_Ankle,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Phinda,2021,Phinda_2021,5/10/2021,female,,12/31/2022,,AWT4724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,247,263,AWT4765,165,10/15/2021,1/1/2022,78,,,#N/A,#N/A,LORA Tag,Giraffe_4765,Majete_2,no,Giraffe_4765,4765,AWT_LoRa_Tail,giraffa,giraffa,giraffa_giraffa,,NA,2,Malawi,MWI_Majete,2021,Majete_2021,10/15/2021,female,,12/31/2022,,AWT4765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.88484848,61.97259485,0,0,35.98181818,12.77405561,27.1030303,8.089909586
248,248,264,AWT4764,52,10/15/2021,1/1/2022,78,,,#N/A,#N/A,LORA Tag,Giraffe_4764,Majete_1,no,Giraffe_4764,4764,AWT_LoRa_Tail,giraffa,giraffa,giraffa_giraffa,,NA,2,Malawi,MWI_Majete,2021,Majete_2021,10/15/2021,female,,12/31/2022,,AWT4764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.80769231,23.84183048,0,0,31.30769231,20.32919128,22.76923077,14.31113016
249,249,265,C31450,1848,11/6/2020,1/1/2022,421,good,good,1,0,SigFox,Giraffe_3,Giraffe_3_8656,no,C31450,C31450,SigFox_EarTag,giraffa,giraffa,giraffa,36S,32736,2,SouthAfrica,ZAF_Kruger_Balule,2020,SouthAfrica_2020,11/6/2020,female,,12/31/2022,,C31450,OUF isotropic,1.908599249,4.944768536,22.00681871,32.9997516,26.94846101,10.3575835,11.85249877,11.10537658,18.08368287,28.97104369,211.8343359,3,0,34.86245684,52.06709201,72.66764141,28.97104369,37.39794759,34.86245684,52.06709201,72.66764141,28.97104369,37.39794759,0,NA,NA,0.522594048,0.106622821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.894505,2.366783,5.231005,2.956129,28.58658009,21.00192256,3.057359307,2.160320405,8.145021645,5.15998169,33.35606061,5.750060009
250,250,266,C2FC20,2786,11/6/2020,1/1/2022,421,good,good,1,0,SigFox,Giraffe_4,Giraffe_4_8659,no,C2FC20,C2FC20,SigFox_EarTag,giraffa,giraffa,giraffa,36S,32736,2,SouthAfrica,ZAF_Kruger_Balule,2020,SouthAfrica_2020,11/6/2020,female,,12/31/2022,,C2FC20,OUF anisotropic,1.723878841,4.687020026,37.27145993,52.70346418,44.32081963,6.799132931,7.529329223,7.164356811,15.64517455,27.0399579,369.6413213,2,0,25.82062669,39.16780622,55.2515245,27.0399579,35.81638072,25.82062669,39.16780622,55.2515245,27.0399579,35.81638072,0,NA,NA,0.517506533,0.092777886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.254703,2.278924,4.652013,2.75312,30.25843503,17.78363808,2.373295047,2.002132898,9.497487437,6.32956309,33.74946159,6.33065904
251,251,267,0-3601904,234,8/11/2021,12/28/2021,139,,,#N/A,#N/A,ceres,2784,Selati_R,no,Selati_R,,Ceres_ear,bicornis,,bicornis,,NA,2,SouthAfrica,ZAF_Selati,2021,Selati_2021,8/11/2021,,,12/28/2021,,0-3601904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0.663829787,0,0,0,0,0,0.229787234,0.106382979,0,0,0,0,0,ClosedToOpen shrubland,8.185130127,3.622208912,0.687863971,2.453223444,31.65384615,12.69296746,1.555555556,1.502184072,11.44871795,6.765820632,37.94871795,5.649028408
252,252,268,0-3601407,619,8/6/2021,1/1/2022,148,good,good,1,0,ceres,2428,Makalali_F,no,Makalali_F,,Ceres_ear_inside,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,KEN_NorthernKenya,2021,Makalali_2021,8/6/2021,female,,12/31/2022,,0-3601407,OUF anisotropic,2.521643162,6.919528243,1.283748394,2.06401121,1.627781029,5.47867242,6.259265745,5.869142275,18.42471558,27.75599022,217.005378,1,0,49.06838709,73.98964231,103.9473324,27.75599022,57.93325985,49.06838709,73.98964231,103.9473324,27.75599022,57.93325985,0,NA,NA,0.403981643,0.15599182,0,0.003220612,0,0.001610306,0,0.397745572,0,0,0,0,0,0.320450886,0.276972625,0,0,0,0,0,ClosedToOpen shrubland,2.076724915,1.745725236,0.833424604,0.278263129,30.52657005,13.87494909,0.913043478,1.491537607,17.4863124,9.063675611,29.19162641,4.132912052
253,253,269,0-3601944,117,8/6/2021,1/1/2022,148,,,#N/A,#N/A,ceres,2801,Makalali_M,yes,Makalali_M,,Ceres_ear_outside,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,KEN_NorthernKenya,2021,Makalali_2021,8/6/2021,male,,12/31/2022,,0-3601944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0.008474576,0,0.237288136,0,0,0,0.008474576,0,0.661016949,0.084745763,0,0,0,0,0,Mosaic Vegetation,3.062979482,2.425549917,0.727100289,0.276779435,26.95726496,11.56793514,1.290598291,1.339453241,13.17948718,6.43751851,29.58974359,3.935150714
254,254,270,0-3602224,509,8/6/2021,11/28/2021,114,good,good,1,"Some recurring oscillation…every 20 days or so, but looks okay. ",ceres,2949,Makalali_M,no,Makalali_M,,Ceres_tail,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,KEN_NorthernKenya,2021,Makalali_2021,8/6/2021,male,,11/28/2021,,0-3602224,OU anisotropic,1.373115335,2.657578987,1.283748394,2.06401121,1.627781029,5.47867242,6.259265745,5.869142275,18.42471558,27.75599022,217.005378,6,0,21.04505493,27.95765597,35.83686339,54.71752184,122.7397817,21.04505493,27.95765597,35.83686339,54.71752184,122.7397817,0,NA,NA,0.326222593,0.076270781,0,0,0,0.015686275,0,0.274509804,0,0,0,0,0,0.621568627,0.088235294,0,0,0,0,0,Mosaic Vegetation,3.375264232,2.260543383,0.715587837,0.213740078,24.26719057,11.68160797,1.693516699,1.587468522,12.3064833,6.656384746,28.96463654,4.535807548
255,255,271,0-3601936,420,8/6/2021,11/28/2021,114,good,good,1,0,ceres,2800,Selati_M,yes,Selati_M,,Ceres_tail,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Selati,2021,Selati_2021,8/6/2021,male,,11/28/2021,,0-3601936,OUF anisotropic,1.91912629,5.050200546,0.641258006,1.932012604,1.113067181,5.412758782,7.425489776,6.42002698,18.98102903,31.6642449,38.91979025,1,0,32.43873053,47.5296548,65.45749939,31.6642449,58.89245588,32.43873053,47.5296548,65.45749939,31.6642449,58.89245588,0,NA,NA,0.360508571,0.099255296,0,0,0,0,0,0.226190476,0,0,0,0,0,0.766666667,0.007142857,0,0,0,0,0,Mosaic Vegetation,8.807171082,2.969009006,0.407154172,0.0032047,34.8,15.72642001,1.65952381,1.972551444,15.98571429,8.888585677,36.71428571,6.551742701
256,256,272,0-3601548,707,8/6/2021,1/1/2022,148,good,good,1,0,ceres,2715,Selati_F,yes,Selati_F,,Ceres_ear_inside,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Selati,2021,Selati_2021,8/6/2021,female,,12/31/2022,,0-3601548,OUF anisotropic,1.50145252,2.85699936,0.765701799,1.539953531,1.085884519,6.984811887,8.617694192,7.801797058,35.80735657,63.18234967,87.53207543,2,0,37.97529534,49.39944713,62.30297679,63.18234967,146.9831228,37.97529534,49.39944713,62.30297679,63.18234967,146.9831228,0,NA,NA,0.421680057,0.141714172,0,0,0,0.015536723,0,0.63700565,0,0,0,0,0,0.323446328,0.024011299,0,0,0,0,0,ClosedToOpen shrubland,7.720562301,2.451159343,0.408979683,0.055797499,34.80763791,17.32704246,1.998585573,1.986854314,14.80905233,8.111058278,36.41301273,5.710112331
257,257,273,0-3601862,572,8/6/2021,1/1/2022,148,good,good,1,0,ceres,2696,Makalali_F,no,Makalali_F,,Ceres_ear_outside,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,KEN_NorthernKenya,2021,Makalali_2021,8/6/2021,female,,12/31/2022,,0-3601862,OUF anisotropic,2.217426182,5.955189644,1.10021664,1.844665833,1.424616456,5.54223069,6.404938147,5.97379111,16.26396734,28.27708371,184.0286506,3,0,45.76187843,68.71509914,96.25974917,28.27708371,50.63386964,45.76187843,68.71509914,96.25974917,28.27708371,50.63386964,0,NA,NA,0.339044406,0.07410603,0,0.003490401,0,0,0,0.382198953,0,0,0,0,0,0.301919721,0.312390925,0,0,0,0,0,ClosedToOpen shrubland,1.815905243,1.499094228,0.817619319,0.257792491,31.08566434,13.64850232,0.826923077,1.390400782,18.15734266,9.071793737,29.44230769,4.016841985
258,258,274,0-3601880,700,8/6/2021,1/1/2022,148,good,good,1,0,ceres,2724,Selati_M,no,Selati_M,,Ceres_ear_outside,giraffa,giraffa,giraffa_giraffa,,NA,2,SouthAfrica,ZAF_Selati,2021,Selati_2021,8/6/2021,male,,12/31/2022,,0-3601880,OUF anisotropic,2.086175592,4.532845976,28.37212985,82.41503484,48.35586903,6.2177876,8.610538376,7.415254066,24.70397488,43.24071082,36.72952364,4,0,33.6883343,46.5044617,61.35445898,43.24071082,91.48488629,33.6883343,46.5044617,61.35445898,43.24071082,91.48488629,0,NA,NA,0.408841512,0.139881955,0,0,0,0,0,0.193732194,0,0,0,0,0,0.803418803,0.002849003,0,0,0,0,0,Mosaic Vegetation,8.790106666,2.817921723,0.407099254,0.002862994,36.7617689,16.93910165,1.475035663,1.793166841,16.95435093,9.113611424,37.37660485,6.438786079
